request_id,submitted_at,channel,region,account_tier,item_code,item_class,quantity,declared_value,item_age_days,has_documentation,prior_requests_90d,flagged_duplicate,recorded_outcome
REQ-101047,2025-12-31T04:11:00,API,NA,SILVER,ITM-7156,CLASS_B,5,324.05,36,true,5,false,MANUAL_APPROVED
REQ-101048,2026-05-23T21:02:00,PORTAL,EMEA,BRONZE,ITM-7467,CLASS_D,2,46.52,24,true,5,false,AUTO_DECLINED
REQ-101049,2025-02-24T01:31:00,PORTAL,EMEA,SILVER,ITM-4335,CLASS_B,1,15.35,242,true,0,false,AUTO_APPROVED
REQ-101050,2026-02-19T12:50:00,EMAIL,NA,GOLD,ITM-6079,CLASS_D,5,198.15,34,true,2,false,MANUAL_APPROVED
REQ-101051,2025-10-16T01:10:00,PORTAL,APAC,PLATINUM,ITM-9308,CLASS_A,1,25.42,252,false,0,false,MANUAL_APPROVED
REQ-101052,2026-03-14T19:26:00,PORTAL,EMEA,BRONZE,ITM-8472,CLASS_C,2,20.26,974,false,8,true,AUTO_DECLINED
REQ-101053,2025-03-02T11:31:00,PORTAL,EMEA,SILVER,ITM-5490,CLASS_C,400,24656.0,47,false,0,false,MANUAL_DECLINED
REQ-101054,2025-06-08T05:04:00,PHONE,EMEA,BRONZE,ITM-3921,CLASS_B,1,10.97,90,false,0,false,AUTO_DECLINED
REQ-101055,2026-08-23T13:53:00,PHONE,EMEA,BRONZE,ITM-9417,CLASS_A,1,78.47,173,true,0,false,AUTO_APPROVED
REQ-101056,2025-05-19T21:37:00,PORTAL,NA,SILVER,ITM-2526,CLASS_B,1,32.7,44,true,1,false,MANUAL_APPROVED
REQ-101057,2026-02-05T09:22:00,PORTAL,NA,GOLD,ITM-7534,CLASS_C,5,118.6,84,true,3,false,MANUAL_APPROVED
REQ-101058,2025-07-01T03:57:00,PORTAL,EMEA,SILVER,ITM-2554,CLASS_C,3,210.45,85,true,2,false,MANUAL_DECLINED
REQ-101059,2025-07-27T05:14:00,PORTAL,NA,SILVER,ITM-2928,CLASS_A,2,134.44,317,true,1,false,MANUAL_APPROVED
REQ-101060,2025-04-22T04:44:00,PORTAL,APAC,SILVER,ITM-2533,CLASS_A,2,75.32,223,true,12,false,ROUTED_SPECIALIST
REQ-101061,2026-02-25T08:14:00,PORTAL,NA,BRONZE,ITM-6217,CLASS_A,3,148.26,18,true,0,false,MANUAL_APPROVED
REQ-101062,2026-04-29T11:58:00,PORTAL,LATAM,BRONZE,ITM-5183,CLASS_A,8,2267.12,124,true,5,false,MANUAL_DECLINED
REQ-101063,2025-10-13T22:01:00,EMAIL,EMEA,SILVER,ITM-5656,CLASS_C,1,34.77,20,true,0,false,MANUAL_APPROVED
REQ-101064,2025-09-30T09:16:00,PORTAL,NA,GOLD,ITM-6895,CLASS_B,1,179.37,531,false,0,false,MANUAL_APPROVED
REQ-101065,2025-11-03T21:31:00,PORTAL,NA,GOLD,ITM-9287,CLASS_A,1,10.65,13,true,0,false,AUTO_APPROVED
REQ-101066,2026-08-13T16:24:00,PHONE,NA,BRONZE,ITM-9326,CLASS_C,1,13.17,2,true,3,false,MANUAL_APPROVED
REQ-101067,2025-06-15T09:22:00,API,NA,BRONZE,ITM-6147,CLASS_A,1,55.95,320,true,1,false,AUTO_APPROVED
REQ-101068,2026-02-17T08:10:00,PORTAL,NA,GOLD,ITM-3871,CLASS_A,1,44.81,28,false,1,false,MANUAL_APPROVED
REQ-101069,2025-09-18T10:48:00,EMAIL,EMEA,SILVER,ITM-2228,CLASS_D,15,842.85,337,true,2,false,MANUAL_APPROVED
REQ-101070,2025-05-13T22:26:00,EMAIL,LATAM,GOLD,ITM-1472,CLASS_A,3,289.86,203,true,0,false,AUTO_APPROVED
REQ-101071,2025-05-22T21:05:00,PORTAL,APAC,SILVER,ITM-2617,CLASS_B,1,52.74,63,true,12,false,MANUAL_DECLINED
REQ-101072,2025-08-26T18:36:00,PORTAL,EMEA,GOLD,ITM-6815,CLASS_B,40,1329.6,826,true,5,false,MANUAL_DECLINED
REQ-101073,2026-01-13T02:00:00,PORTAL,EMEA,PLATINUM,ITM-6537,CLASS_B,15,245.1,30,true,2,false,AUTO_APPROVED
REQ-101074,2026-07-10T21:08:00,PORTAL,NA,PLATINUM,ITM-9216,CLASS_C,2,307.84,1136,true,2,false,MANUAL_APPROVED
REQ-101075,2026-05-26T12:04:00,EMAIL,APAC,BRONZE,ITM-3433,CLASS_A,5,266.55,134,true,5,false,MANUAL_APPROVED
REQ-101076,2025-09-02T14:04:00,PORTAL,NA,PLATINUM,ITM-2234,CLASS_A,1,106.47,121,true,1,false,AUTO_APPROVED
REQ-101077,2025-07-18T17:32:00,API,NA,GOLD,ITM-3815,CLASS_B,1,38.09,219,true,2,false,MANUAL_APPROVED
REQ-101078,2025-04-26T15:45:00,API,EMEA,SILVER,ITM-2993,CLASS_A,2,16.36,107,false,0,false,MANUAL_APPROVED
REQ-101079,2025-05-01T13:09:00,EMAIL,NA,BRONZE,ITM-3424,CLASS_B,1,5.63,114,true,0,false,MANUAL_APPROVED
REQ-101080,2026-04-17T20:01:00,PORTAL,NA,BRONZE,ITM-3600,CLASS_D,15,455.25,1191,false,0,false,AUTO_DECLINED
REQ-101081,2025-06-14T12:46:00,PHONE,EMEA,GOLD,ITM-9504,CLASS_C,1,18.5,273,true,0,false,MANUAL_APPROVED
REQ-101082,2025-04-10T05:21:00,EMAIL,EMEA,BRONZE,ITM-8482,CLASS_A,1,53.13,157,true,3,false,MANUAL_DECLINED
REQ-101083,2025-01-12T03:13:00,PHONE,EMEA,GOLD,ITM-2609,CLASS_C,120,15273.6,72,true,3,false,MANUAL_APPROVED
REQ-101084,2025-11-07T05:21:00,API,NA,BRONZE,ITM-3727,CLASS_A,3,123.99,57,true,1,false,MANUAL_DECLINED
REQ-101085,2025-09-19T05:00:00,EMAIL,EMEA,BRONZE,ITM-1921,CLASS_D,2,74.46,28,false,0,false,AUTO_DECLINED
REQ-101086,2026-03-09T16:28:00,PHONE,EMEA,BRONZE,ITM-7002,CLASS_C,2,171.14,140,true,0,false,MANUAL_APPROVED
REQ-101087,2025-11-06T10:20:00,PORTAL,EMEA,SILVER,ITM-2760,CLASS_C,1,37.71,116,true,0,false,MANUAL_APPROVED
REQ-101088,2026-08-19T17:21:00,PORTAL,APAC,SILVER,ITM-2250,CLASS_C,2,164.56,361,true,0,false,MANUAL_APPROVED
REQ-101089,2026-05-03T00:38:00,PORTAL,APAC,BRONZE,ITM-9025,CLASS_A,8,558.32,21,true,0,false,MANUAL_DECLINED
REQ-101090,2026-02-26T00:56:00,EMAIL,EMEA,SILVER,ITM-6673,CLASS_C,15,576.15,25,true,0,false,MANUAL_DECLINED
REQ-101091,2025-04-04T04:23:00,PORTAL,EMEA,GOLD,ITM-5947,CLASS_C,8,407.52,131,true,0,false,MANUAL_DECLINED
REQ-101092,2025-06-02T13:53:00,EMAIL,LATAM,SILVER,ITM-7359,CLASS_A,8,354.88,4,true,3,false,MANUAL_APPROVED
REQ-101093,2025-05-19T03:50:00,EMAIL,EMEA,SILVER,ITM-9589,CLASS_C,2,138.6,276,true,3,false,MANUAL_APPROVED
REQ-101094,2025-04-06T06:42:00,API,APAC,SILVER,ITM-9247,CLASS_D,15,357.0,645,true,0,false,MANUAL_APPROVED
REQ-101095,2025-03-20T12:07:00,API,NA,SILVER,ITM-1324,CLASS_D,3,172.08,439,false,2,false,MANUAL_DECLINED
REQ-101096,2026-03-15T10:18:00,API,APAC,BRONZE,ITM-6092,CLASS_D,40,1735.6,52,true,1,false,MANUAL_DECLINED
REQ-101097,2026-07-09T11:42:00,PORTAL,EMEA,BRONZE,ITM-1272,CLASS_A,40,1860.8,173,true,2,false,MANUAL_APPROVED
REQ-101098,2026-05-01T11:17:00,PORTAL,LATAM,SILVER,ITM-6040,CLASS_A,1,118.21,0,true,1,false,MANUAL_APPROVED
REQ-101099,2025-01-07T02:54:00,PHONE,EMEA,BRONZE,ITM-8247,CLASS_C,1,24.79,13,true,0,false,MANUAL_DECLINED
REQ-101100,2025-10-06T05:17:00,PHONE,EMEA,GOLD,ITM-1879,CLASS_A,40,2769.2,10,true,0,false,MANUAL_APPROVED
REQ-101101,2025-11-18T19:58:00,PHONE,NA,SILVER,ITM-5793,CLASS_B,2,119.5,20,true,0,false,MANUAL_APPROVED
REQ-101102,2026-02-10T23:03:00,PORTAL,NA,BRONZE,ITM-5939,CLASS_A,1,196.68,146,true,0,false,MANUAL_DECLINED
REQ-101103,2026-02-25T21:41:00,API,NA,BRONZE,ITM-2447,CLASS_B,40,663.6,253,false,0,false,AUTO_DECLINED
REQ-101104,2025-12-28T06:05:00,PORTAL,EMEA,BRONZE,ITM-3133,CLASS_C,400,2944.0,11,false,1,false,AUTO_DECLINED
REQ-101105,2026-01-29T21:13:00,API,EMEA,BRONZE,ITM-4522,CLASS_A,5,1599.35,574,false,3,false,AUTO_DECLINED
REQ-101106,2025-03-22T19:58:00,EMAIL,NA,GOLD,ITM-7559,CLASS_A,2,47.24,210,true,0,false,MANUAL_APPROVED
REQ-101107,2025-04-15T10:19:00,PORTAL,APAC,PLATINUM,ITM-6950,CLASS_A,15,292.2,549,true,0,false,AUTO_APPROVED
REQ-101108,2025-12-04T03:16:00,EMAIL,APAC,BRONZE,ITM-9947,CLASS_C,3,149.67,29,true,8,false,ROUTED_SPECIALIST
REQ-101109,2025-10-17T12:15:00,EMAIL,NA,BRONZE,ITM-8564,CLASS_D,40,506.8,38,true,0,false,MANUAL_DECLINED
REQ-101110,2025-02-01T02:13:00,PORTAL,LATAM,BRONZE,ITM-1829,CLASS_D,15,244.5,635,true,0,false,MANUAL_DECLINED
REQ-101111,2025-05-20T02:21:00,PORTAL,NA,BRONZE,ITM-7129,CLASS_B,3,17.04,521,true,5,false,MANUAL_DECLINED
REQ-101112,2025-09-12T18:53:00,EMAIL,EMEA,GOLD,ITM-3030,CLASS_B,400,38688.0,168,true,0,false,ROUTED_SPECIALIST
REQ-101113,2025-09-30T00:50:00,PORTAL,NA,BRONZE,ITM-3346,CLASS_C,8,504.64,292,true,0,false,MANUAL_DECLINED
REQ-101114,2025-06-27T09:32:00,PORTAL,NA,BRONZE,ITM-6337,CLASS_A,2,16.64,82,true,0,false,MANUAL_APPROVED
REQ-101115,2026-05-31T15:46:00,PORTAL,NA,GOLD,ITM-9559,CLASS_B,1,28.48,297,false,0,false,MANUAL_APPROVED
REQ-101116,2025-01-16T03:00:00,EMAIL,LATAM,GOLD,ITM-6190,CLASS_C,40,5890.4,6,true,1,false,MANUAL_DECLINED
REQ-101117,2025-02-02T23:15:00,EMAIL,NA,BRONZE,ITM-8707,CLASS_B,3,48.6,19,true,2,false,MANUAL_DECLINED
REQ-101118,2025-04-17T11:43:00,API,NA,GOLD,ITM-9531,CLASS_B,1,15.91,898,false,0,false,AUTO_DECLINED
REQ-101119,2025-03-14T02:41:00,PORTAL,APAC,PLATINUM,ITM-3223,CLASS_B,400,13768.0,110,true,0,false,AUTO_APPROVED
REQ-101120,2025-06-14T19:52:00,EMAIL,APAC,BRONZE,ITM-5217,CLASS_B,1,18.48,30,true,8,false,MANUAL_APPROVED
REQ-101121,2025-10-01T18:04:00,PORTAL,APAC,BRONZE,ITM-7502,CLASS_A,5,162.05,204,true,3,false,MANUAL_APPROVED
REQ-101122,2026-02-14T14:02:00,EMAIL,EMEA,PLATINUM,ITM-5110,CLASS_A,8,90.4,15,true,0,false,AUTO_APPROVED
REQ-101123,2025-04-14T21:42:00,API,APAC,SILVER,ITM-8923,CLASS_B,1,26.08,13,true,0,true,MANUAL_DECLINED
REQ-101124,2025-01-19T02:45:00,PORTAL,EMEA,SILVER,ITM-7501,CLASS_A,400,18184.0,130,true,1,false,MANUAL_APPROVED
REQ-101125,2026-03-17T20:49:00,PORTAL,LATAM,PLATINUM,ITM-5359,CLASS_A,3,70.17,107,true,0,false,MANUAL_APPROVED
REQ-101126,2026-05-16T16:29:00,API,APAC,SILVER,ITM-2697,CLASS_A,15,1516.8,23,true,0,false,MANUAL_APPROVED
REQ-101127,2025-11-17T05:28:00,API,NA,GOLD,ITM-8973,CLASS_A,3,42.21,852,false,2,false,MANUAL_DECLINED
REQ-101128,2026-03-22T11:32:00,EMAIL,NA,GOLD,ITM-6730,CLASS_B,15,2008.8,22,true,1,false,MANUAL_APPROVED
REQ-101129,2026-08-28T10:03:00,API,EMEA,GOLD,ITM-7262,CLASS_C,5,150.3,13,true,2,false,AUTO_APPROVED
REQ-101130,2025-08-06T05:39:00,PORTAL,APAC,BRONZE,ITM-5392,CLASS_C,3,379.08,15,false,1,false,AUTO_DECLINED
REQ-101131,2025-12-18T17:02:00,PORTAL,APAC,GOLD,ITM-3356,CLASS_B,1,21.37,18,true,2,false,AUTO_APPROVED
REQ-101132,2025-06-29T11:21:00,EMAIL,EMEA,BRONZE,ITM-2419,CLASS_B,3,50.13,41,false,2,false,AUTO_DECLINED
REQ-101133,2025-05-11T15:32:00,PORTAL,EMEA,GOLD,ITM-7047,CLASS_C,40,1959.2,44,true,2,false,AUTO_APPROVED
REQ-101134,2026-03-05T22:57:00,PORTAL,APAC,BRONZE,ITM-8430,CLASS_D,40,4462.4,153,true,1,false,MANUAL_DECLINED
REQ-101135,2025-08-17T11:16:00,API,NA,PLATINUM,ITM-8485,CLASS_B,2,79.64,929,false,1,false,MANUAL_APPROVED
REQ-101136,2025-11-30T14:31:00,PORTAL,NA,GOLD,ITM-1269,CLASS_A,2,3.96,191,true,0,false,MANUAL_APPROVED
REQ-101137,2026-04-04T07:42:00,API,APAC,GOLD,ITM-1717,CLASS_B,3,249.3,9,false,5,false,AUTO_DECLINED
REQ-101138,2025-03-07T08:36:00,PORTAL,NA,GOLD,ITM-3652,CLASS_B,1,65.47,17,true,3,false,MANUAL_APPROVED
REQ-101139,2025-01-29T14:48:00,PORTAL,APAC,GOLD,ITM-3852,CLASS_B,1,95.25,58,true,2,true,AUTO_DECLINED
REQ-101140,2025-10-30T05:14:00,PORTAL,APAC,BRONZE,ITM-7676,CLASS_A,1,33.58,492,false,1,false,MANUAL_DECLINED
REQ-101141,2026-05-13T08:02:00,PORTAL,NA,SILVER,ITM-3022,CLASS_C,1,56.03,128,true,8,false,MANUAL_DECLINED
REQ-101142,2025-09-12T00:34:00,PORTAL,NA,PLATINUM,ITM-2004,CLASS_B,1,199.0,173,true,0,false,AUTO_APPROVED
REQ-101143,2025-08-08T13:29:00,PORTAL,EMEA,BRONZE,ITM-7884,CLASS_A,400,10168.0,1088,true,0,false,MANUAL_DECLINED
REQ-101144,2026-05-12T09:55:00,API,APAC,GOLD,ITM-6737,CLASS_A,2,365.74,147,true,0,false,AUTO_APPROVED
REQ-101145,2026-03-28T09:49:00,EMAIL,NA,BRONZE,ITM-9289,CLASS_A,2,245.94,11,true,0,false,MANUAL_APPROVED
REQ-101146,2025-07-09T14:03:00,API,EMEA,BRONZE,ITM-9237,CLASS_B,1,35.96,922,true,2,false,MANUAL_DECLINED
REQ-101147,2025-04-19T09:29:00,PORTAL,NA,BRONZE,ITM-1551,CLASS_A,8,186.16,1040,false,0,false,AUTO_DECLINED
REQ-101148,2025-12-25T17:35:00,PORTAL,NA,BRONZE,ITM-8108,CLASS_B,3,172.02,19,false,0,true,AUTO_DECLINED
REQ-101149,2025-12-04T23:23:00,PORTAL,EMEA,SILVER,ITM-6123,CLASS_A,2,90.84,342,true,2,false,MANUAL_APPROVED
REQ-101150,2025-02-15T13:22:00,PORTAL,APAC,BRONZE,ITM-4105,CLASS_A,8,171.12,24,true,0,false,MANUAL_APPROVED
REQ-101151,2025-12-04T04:49:00,PORTAL,EMEA,SILVER,ITM-7434,CLASS_C,8,97.6,333,false,0,false,MANUAL_DECLINED
REQ-101152,2025-09-07T05:07:00,PORTAL,EMEA,SILVER,ITM-2282,CLASS_C,2,41.54,168,true,0,false,MANUAL_APPROVED
REQ-101153,2025-10-16T02:33:00,PORTAL,NA,SILVER,ITM-1242,CLASS_A,1,31.89,363,true,2,false,AUTO_APPROVED
REQ-101154,2025-08-14T04:13:00,EMAIL,NA,BRONZE,ITM-7328,CLASS_B,1,62.66,71,false,0,false,MANUAL_DECLINED
REQ-101155,2026-03-05T12:35:00,EMAIL,EMEA,BRONZE,ITM-7332,CLASS_B,3,264.81,1142,true,0,false,MANUAL_APPROVED
REQ-101156,2026-06-18T01:31:00,PORTAL,NA,GOLD,ITM-6038,CLASS_A,2,12.8,64,true,3,false,AUTO_APPROVED
REQ-101157,2026-02-28T03:42:00,PORTAL,NA,GOLD,ITM-6388,CLASS_A,1,21.97,212,true,0,false,MANUAL_APPROVED
REQ-101158,2025-03-13T19:13:00,PORTAL,EMEA,SILVER,ITM-7104,CLASS_B,3,24.3,18,false,0,false,MANUAL_DECLINED
REQ-101159,2025-04-27T09:21:00,PORTAL,NA,GOLD,ITM-8575,CLASS_A,2,23.68,129,true,0,false,AUTO_APPROVED
REQ-101160,2026-03-17T18:54:00,PORTAL,NA,BRONZE,ITM-6367,CLASS_A,3,56.31,0,true,0,false,MANUAL_APPROVED
REQ-101161,2025-03-26T21:53:00,PORTAL,NA,SILVER,ITM-2795,CLASS_B,2,9.9,114,false,3,false,AUTO_DECLINED
REQ-101162,2025-10-02T17:20:00,API,NA,SILVER,ITM-9805,CLASS_C,1,63.59,142,true,1,false,MANUAL_APPROVED
REQ-101163,2026-08-09T17:07:00,API,APAC,GOLD,ITM-5578,CLASS_C,5,426.55,56,true,0,false,MANUAL_APPROVED
REQ-101164,2026-05-23T16:19:00,EMAIL,NA,BRONZE,ITM-7334,CLASS_C,3,271.2,7,false,3,false,AUTO_DECLINED
REQ-101165,2025-07-08T22:33:00,PORTAL,NA,GOLD,ITM-8772,CLASS_A,2,84.12,8,false,0,false,MANUAL_APPROVED
REQ-101166,2025-10-11T08:06:00,PORTAL,APAC,BRONZE,ITM-7571,CLASS_B,1,13.66,176,true,1,false,MANUAL_APPROVED
REQ-101167,2025-06-16T09:31:00,PORTAL,NA,GOLD,ITM-6075,CLASS_C,8,520.48,187,true,5,false,MANUAL_APPROVED
REQ-101168,2025-05-07T12:35:00,PORTAL,APAC,GOLD,ITM-7816,CLASS_B,40,1076.8,172,true,0,false,AUTO_APPROVED
REQ-101169,2026-06-09T16:47:00,PHONE,EMEA,GOLD,ITM-2134,CLASS_D,8,266.8,66,false,3,false,MANUAL_DECLINED
REQ-101170,2026-08-01T17:28:00,EMAIL,EMEA,BRONZE,ITM-9910,CLASS_A,15,418.05,157,true,0,false,MANUAL_APPROVED
REQ-101171,2026-05-11T07:10:00,PORTAL,EMEA,SILVER,ITM-5692,CLASS_A,15,493.8,26,false,0,false,MANUAL_DECLINED
REQ-101172,2025-10-03T07:26:00,PORTAL,NA,BRONZE,ITM-4786,CLASS_C,15,2330.55,537,true,3,false,AUTO_DECLINED
REQ-101173,2025-09-04T19:02:00,EMAIL,NA,BRONZE,ITM-6720,CLASS_D,2,124.84,785,true,0,false,MANUAL_DECLINED
REQ-101174,2025-09-15T00:02:00,API,NA,BRONZE,ITM-7909,CLASS_A,1,23.25,22,true,0,false,AUTO_APPROVED
REQ-101175,2026-05-19T13:11:00,API,EMEA,BRONZE,ITM-6140,CLASS_A,1,30.84,228,false,0,false,MANUAL_DECLINED
REQ-101176,2025-12-02T07:57:00,EMAIL,APAC,SILVER,ITM-2675,CLASS_D,3,172.53,747,true,8,false,MANUAL_DECLINED
REQ-101177,2025-07-20T15:23:00,EMAIL,LATAM,GOLD,ITM-5885,CLASS_C,1,2.96,289,true,0,false,MANUAL_APPROVED
REQ-101178,2026-03-05T16:29:00,PORTAL,LATAM,GOLD,ITM-5713,CLASS_A,400,10564.0,163,false,2,false,MANUAL_DECLINED
REQ-101179,2026-01-21T05:59:00,API,APAC,BRONZE,ITM-1132,CLASS_D,5,91.45,8,true,0,false,MANUAL_DECLINED
REQ-101180,2025-11-17T04:52:00,EMAIL,LATAM,BRONZE,ITM-5297,CLASS_D,15,103.05,198,false,2,true,AUTO_DECLINED
REQ-101181,2026-06-07T20:48:00,PORTAL,NA,BRONZE,ITM-2435,CLASS_B,1,168.22,16,true,3,false,MANUAL_DECLINED
REQ-101182,2025-02-18T15:29:00,PORTAL,NA,GOLD,ITM-9053,CLASS_C,5,73.85,802,false,1,false,AUTO_DECLINED
REQ-101183,2025-07-25T19:59:00,PORTAL,LATAM,SILVER,ITM-1476,CLASS_C,3,147.39,3,true,2,false,MANUAL_DECLINED
REQ-101184,2025-10-05T06:18:00,PORTAL,NA,SILVER,ITM-6651,CLASS_A,2,49.1,30,false,3,false,AUTO_DECLINED
REQ-101185,2025-01-11T16:35:00,PORTAL,NA,BRONZE,ITM-3000,CLASS_B,15,529.65,322,false,0,false,MANUAL_DECLINED
REQ-101186,2025-12-04T18:44:00,API,EMEA,SILVER,ITM-9721,CLASS_D,1,54.76,132,true,0,false,MANUAL_APPROVED
REQ-101187,2026-02-22T06:42:00,PHONE,APAC,BRONZE,ITM-5020,CLASS_C,3,586.47,839,true,5,false,AUTO_DECLINED
REQ-101188,2026-04-08T19:13:00,PHONE,EMEA,PLATINUM,ITM-1985,CLASS_A,1,22.06,17,true,0,false,MANUAL_APPROVED
REQ-101189,2026-05-12T02:16:00,EMAIL,APAC,BRONZE,ITM-7218,CLASS_A,2,96.06,163,false,0,false,AUTO_DECLINED
REQ-101190,2025-01-29T00:29:00,API,NA,PLATINUM,ITM-9633,CLASS_A,8,395.68,905,true,0,false,AUTO_APPROVED
REQ-101191,2026-08-13T20:00:00,PORTAL,NA,SILVER,ITM-9516,CLASS_B,1,5.76,71,true,1,false,MANUAL_APPROVED
REQ-101192,2026-02-14T11:29:00,EMAIL,NA,BRONZE,ITM-7842,CLASS_C,5,261.9,4,false,2,false,MANUAL_DECLINED
REQ-101193,2025-08-22T13:13:00,API,EMEA,SILVER,ITM-6078,CLASS_A,5,137.3,1167,true,3,false,MANUAL_DECLINED
REQ-101194,2025-04-24T03:31:00,API,NA,BRONZE,ITM-9812,CLASS_B,1,58.91,192,false,1,false,MANUAL_DECLINED
REQ-101195,2026-07-28T07:28:00,PORTAL,NA,SILVER,ITM-7103,CLASS_B,1,40.29,296,true,1,false,MANUAL_APPROVED
REQ-101196,2026-03-01T10:11:00,PORTAL,APAC,SILVER,ITM-7204,CLASS_A,1,29.73,296,true,8,false,ROUTED_SPECIALIST
REQ-101197,2026-06-15T07:54:00,PORTAL,NA,GOLD,ITM-1125,CLASS_C,1,118.55,28,true,1,false,MANUAL_APPROVED
REQ-101198,2026-07-30T18:19:00,PHONE,LATAM,GOLD,ITM-5352,CLASS_B,3,200.82,100,false,1,false,MANUAL_DECLINED
REQ-101199,2026-02-23T09:32:00,API,EMEA,SILVER,ITM-8800,CLASS_A,1,40.95,34,true,3,false,MANUAL_APPROVED
REQ-101200,2025-01-11T11:41:00,PORTAL,EMEA,SILVER,ITM-8334,CLASS_A,1,7.52,21,true,0,false,MANUAL_APPROVED
REQ-101201,2025-09-30T16:16:00,PORTAL,NA,GOLD,ITM-5351,CLASS_A,2,69.18,24,true,3,false,AUTO_APPROVED
REQ-101202,2026-04-29T03:59:00,API,NA,SILVER,ITM-3954,CLASS_C,1,187.67,12,true,0,false,MANUAL_DECLINED
REQ-101203,2025-02-14T19:59:00,API,EMEA,SILVER,ITM-6129,CLASS_B,2,299.62,158,true,1,false,AUTO_APPROVED
REQ-101204,2025-03-07T22:19:00,PORTAL,APAC,BRONZE,ITM-1650,CLASS_D,40,232.0,705,true,1,false,MANUAL_DECLINED
REQ-101205,2025-02-21T03:41:00,PORTAL,LATAM,SILVER,ITM-2835,CLASS_A,5,226.25,97,false,0,false,MANUAL_APPROVED
REQ-101206,2026-05-01T21:40:00,API,EMEA,GOLD,ITM-3816,CLASS_A,120,658.8,128,true,0,false,MANUAL_APPROVED
REQ-101207,2025-03-22T20:24:00,API,EMEA,GOLD,ITM-7219,CLASS_B,3,171.42,24,true,0,false,MANUAL_APPROVED
REQ-101208,2025-03-15T11:24:00,API,NA,GOLD,ITM-2323,CLASS_A,15,432.75,27,true,12,false,ROUTED_SPECIALIST
REQ-101209,2026-01-04T00:21:00,PORTAL,NA,BRONZE,ITM-7404,CLASS_B,2,75.4,1038,true,5,false,MANUAL_DECLINED
REQ-101210,2025-08-30T11:07:00,PHONE,EMEA,BRONZE,ITM-8456,CLASS_C,2,504.84,34,true,0,false,MANUAL_DECLINED
REQ-101211,2025-10-08T01:46:00,PORTAL,EMEA,BRONZE,ITM-3190,CLASS_A,5,92.65,926,false,1,false,AUTO_DECLINED
REQ-101212,2025-07-30T12:25:00,API,EMEA,PLATINUM,ITM-3155,CLASS_D,1,11.02,0,false,3,false,MANUAL_DECLINED
REQ-101213,2026-01-15T02:53:00,API,EMEA,GOLD,ITM-2656,CLASS_D,3,1116.99,196,true,3,false,AUTO_APPROVED
REQ-101214,2025-11-10T20:26:00,API,NA,BRONZE,ITM-5851,CLASS_B,400,14132.0,1073,true,0,false,MANUAL_DECLINED
REQ-101215,2025-07-25T22:31:00,API,EMEA,BRONZE,ITM-4414,CLASS_D,1,25.83,142,true,2,false,MANUAL_APPROVED
REQ-101216,2025-02-14T19:58:00,API,NA,BRONZE,ITM-6624,CLASS_A,2,46.58,279,false,2,false,MANUAL_DECLINED
REQ-101217,2025-06-21T17:09:00,EMAIL,LATAM,SILVER,ITM-9883,CLASS_A,8,313.92,6,false,0,false,AUTO_DECLINED
REQ-101218,2025-10-28T09:35:00,PORTAL,NA,BRONZE,ITM-9397,CLASS_C,8,158.48,728,true,1,false,MANUAL_DECLINED
REQ-101219,2026-05-11T05:21:00,PORTAL,EMEA,BRONZE,ITM-4859,CLASS_C,1,20.89,117,true,0,false,MANUAL_DECLINED
REQ-101220,2025-04-28T20:56:00,PORTAL,APAC,SILVER,ITM-2333,CLASS_A,1,101.49,49,true,0,false,AUTO_APPROVED
REQ-101221,2025-10-30T11:13:00,API,APAC,SILVER,ITM-3514,CLASS_A,1,56.83,284,true,2,false,MANUAL_APPROVED
REQ-101222,2025-09-26T18:16:00,EMAIL,NA,GOLD,ITM-6097,CLASS_C,3,45.87,21,true,1,false,MANUAL_APPROVED
REQ-101223,2026-05-03T14:55:00,EMAIL,NA,SILVER,ITM-4697,CLASS_D,15,2361.0,284,true,1,false,MANUAL_APPROVED
REQ-101224,2026-04-20T07:02:00,PORTAL,NA,SILVER,ITM-5716,CLASS_C,5,482.2,250,true,2,false,MANUAL_APPROVED
REQ-101225,2026-01-13T09:25:00,EMAIL,NA,BRONZE,ITM-4213,CLASS_B,5,339.6,542,true,2,false,MANUAL_DECLINED
REQ-101226,2025-12-29T20:10:00,PHONE,NA,BRONZE,ITM-1590,CLASS_B,1,65.46,69,false,1,false,AUTO_DECLINED
REQ-101227,2025-09-11T08:14:00,PORTAL,APAC,BRONZE,ITM-3798,CLASS_C,5,115.0,23,true,0,false,MANUAL_DECLINED
REQ-101228,2025-09-29T02:00:00,PORTAL,NA,BRONZE,ITM-3423,CLASS_A,15,265.05,44,true,3,false,MANUAL_DECLINED
REQ-101229,2026-08-24T10:36:00,PORTAL,APAC,BRONZE,ITM-8732,CLASS_B,3,48.9,17,false,0,false,AUTO_DECLINED
REQ-101230,2025-04-27T15:09:00,PORTAL,NA,BRONZE,ITM-3935,CLASS_B,1,51.16,26,true,1,false,MANUAL_APPROVED
REQ-101231,2025-04-07T03:36:00,PORTAL,APAC,SILVER,ITM-2676,CLASS_B,3,303.63,336,false,0,false,MANUAL_DECLINED
REQ-101232,2026-07-29T19:49:00,EMAIL,APAC,BRONZE,ITM-7994,CLASS_A,400,4992.0,25,true,1,false,MANUAL_APPROVED
